Station_ID,Lat,Long,Source_No,Agency,Contact,Data Link
PRFR-115-2007,39.37387,-77.67294,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRFR-116-2007,39.33734,-77.68864,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRFR-206-2004,39.32775,-77.4816,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRFR-211-2007,39.32741,-77.48072,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRFR-214-2004,39.32418,-77.59366,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRFR-216-2004,39.31939,-77.47467,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRFR-310-2004,39.30751,-77.48285,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-104-2003,39.54738,-78.58555,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-104-2007,39.55795,-78.90841,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-105-2003,39.61061,-78.60261,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-107-2003,39.54911,-78.60098,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-108-2003,39.5775,-78.70161,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-109-2003,39.49893,-78.95916,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-113-2003,39.49678,-78.95466,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-115-2003,39.56149,-78.88312,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-119-2003,39.58448,-78.86666,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-120-2003,39.59377,-78.69249,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-122-2003,39.52757,-78.93797,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-201-2003,39.54169,-78.60175,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-302-2007,39.62608,-78.6851,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-305-2007,39.63252,-78.67908,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-306-2003,39.60372,-78.70321,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-316-2003,39.59311,-78.71361,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-318-2003,39.61314,-78.69546,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-321-2003,39.51548,-78.91448,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-626-2000,39.54609,-78.90954,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-626-2008,39.54609,-78.90955,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-626-S-2009_MBSS,39.54609,-78.90955,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLN-626-S-2010_MBSS,39.54609,-78.90955,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLT-101-2008,38.27625,-76.79315,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLT-104-2002,38.23647,-76.60412,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLT-104-2004,38.41682,-76.99933,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLT-105-2002,38.24111,-76.5886,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLT-105-2007,38.44253,-76.99967,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLT-107-2008,38.28216,-76.78099,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLT-108-2002,38.34615,-76.93935,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLT-112-2008,38.3641,-76.93366,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLT-113-2002,38.21108,-76.5426,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLT-114-2004,38.34147,-76.92625,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLT-115-2004,38.25912,-76.77136,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLT-116-2002,38.41916,-76.99654,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRLT-202-2004,38.43308,-77.00239,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-101-2002,39.07264,-77.39095,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-101-2006,39.20053,-77.40069,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-103-2002,39.01656,-77.21248,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-108-2008,39.23621,-77.34943,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-109-2002,38.96537,-77.10631,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-110-2002,39.15063,-77.45522,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-112-2002,39.05441,-77.2479,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-114-2002,39.19689,-77.42209,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-115-2002,39.19682,-77.42351,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-120-2002,39.21453,-77.44722,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-202-2002,39.12702,-77.45797,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-204-2008,39.05171,-77.21118,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-209-2008,39.11156,-77.40793,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-222-2002,39.0443,-77.22841,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-295-2004,39.04871,-77.21412,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-304-2002,39.23068,-77.40374,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-307-2002,39.21488,-77.4438,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-311-2002,39.22089,-77.44912,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-313-2002,39.08153,-77.41879,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMO-323-2002,39.22825,-77.40456,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-101-2007,38.66613,-77.06851,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-102-2007,38.51654,-77.24762,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-103-2007,38.50114,-77.25759,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-105-2004,38.51672,-77.19704,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-109-2004,38.49793,-77.24053,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-110-2002,38.66373,-77.06995,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-110-2004,38.41432,-77.24825,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-118-2002,38.51728,-77.19922,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-118-2004,38.47961,-77.24412,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-151-2006,38.47495,-77.25716,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-152-2006,38.47049,-77.25948,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-154-2006,38.45426,-77.25465,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-155-2006,38.44178,-77.25627,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-156-2006,38.43645,-77.25236,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-157-2006,38.43009,-77.25079,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-201-2002,38.65339,-77.08034,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-206-2002,38.51083,-77.21063,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-206-2004,38.51609,-77.21347,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-207-2004,38.5178,-77.20563,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRMT-315-2002,38.52866,-77.22827,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUN-101-2000,39.30444,-79.31278,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUN-101-2001,39.37883,-79.2829,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUN-102-2001,39.27696,-79.40264,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUN-103-2001,39.45325,-79.14049,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUN-104-2001,39.40139,-79.25944,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUN-106-2001,39.44353,-79.16031,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUN-107-2001,39.45496,-79.14292,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUN-107-2007,39.33886,-79.30352,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUN-108-2007,39.3467,-79.29557,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUN-109-2001,39.27632,-79.43228,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUN-203-2007,39.24643,-79.42538,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUN-205-2001,39.36707,-79.24819,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUN-207-B-2010_MBSS,39.275891,-79.388114,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUN-210-2001,39.37077,-79.25405,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUN-211-2001,39.41537,-79.18018,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUN-302-2000,39.36194,-79.23334,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUT-101-2007,38.78051,-76.97197,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUT-102-2007,38.83465,-76.89087,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUT-103-2001,38.76935,-76.95806,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUT-103-2007,38.67215,-77.03685,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUT-106-2001,38.83456,-76.93113,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUT-106-2007,38.83486,-76.91583,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUT-107-2001,38.79296,-76.96284,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUT-108-2001,38.83194,-76.88167,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUT-112-2007,38.81666,-76.95638,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUT-113-2007,38.75159,-76.99846,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUT-114-2001,38.78361,-76.97806,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUT-114-R-2009_MBSS,38.804057,-76.941666,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUT-115-R-2009_MBSS,38.831371,-76.924808,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUT-116-2001,38.68134,-77.07617,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUT-117-2001,38.66737,-77.10178,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUT-201-2000,38.81333,-76.93278,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUT-202-2001,38.80731,-76.93849,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUT-202-R-2009_MBSS,38.779943,-76.986133,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRUT-208-2007,38.83237,-76.91832,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRWA-101-2002,39.63365,-77.98169,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRWA-102-2002,39.38806,-77.72979,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRWA-103-2000,39.66791,-78.05976,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRWA-104-2000,39.62901,-77.96822,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRWA-106-2000,39.54285,-77.80214,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRWA-114-2002,39.36492,-77.72604,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRWA-117-2000,39.64126,-77.98384,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRWA-119-2000,39.70111,-78.17611,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRWA-120-2002,39.3776,-77.72448,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRWA-122-2000,39.70092,-78.12618,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRWA-124-2002,39.39275,-77.70702,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRWA-125-2002,39.72021,-78.13168,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRWA-206-2002,39.62376,-77.97567,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRWA-212-2008,39.61085,-77.97168,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRWA-215-2002,39.62408,-77.93713,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PRWA-217-2002,39.63111,-77.93842,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PTOB-002-2000,38.51108,-77.02912,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PTOB-002-S-2009_MBSS,38.51108,-77.02912,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PTOB-002-S-2010_MBSS,38.51108,-77.02912,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PTOB-101-2005,38.53166,-76.995,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PTOB-102-2005,38.60166,-76.94218,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PTOB-103-2003,38.49473,-77.02784,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PTOB-103-2005,38.5275,-76.99361,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PTOB-103-2008,38.53175,-76.9978,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PTOB-104-2003,38.52568,-77.00748,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PTOB-104-2005,38.51484,-77.01945,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
PTOB-104-2008,38.48371,-77.00404,ICPRB_20BSS,MD DNR,"Michael Kashiwagi, mkashiwagi@dnr.state.md.us",http://www.dnr.state.md.us/map_template/streamhealth/index.html
